Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
9632270903,"Aug 11, 2023, 12:49:38 PM",Evening Run,Run,,4880,6.41,130.0,8,false,,,activities/10327809672.fit.gz,,,4880.0,4358.0,6416.8,8.077,1.472,24.0,31.0,-4.2,17.0,12.6,-0.1,,,94.0,59.0,,92.0,,,302.0,,33.0,8.0,,,,,,,,,,,,,0.0,,1.0,6487.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.315,4795.8,,,,8280.0,,,,,,,,,,,,,,,,,""
9626124050,"Aug 10, 2023, 11:17:29 AM",10km easy run P2,Run,"",2566,6.27,154.0,28,false,,,activities/10321318886.fit.gz,,,2566.0,2527.0,6272.9,4.602,2.482,9.0,8.0,12.2,17.6,9.6,0.0,,,94.0,88.0,,140.0,,,336.0,,32.0,28.0,,,,,,,,,,,0.0,,0.0,,1.0,6317.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.445,4667.7,,,,7314.0,,,,,,,,,,,,,,,,,""
9626122934,"Aug 10, 2023, 9:48:19 AM",10km easy run P1,Run,"",1534,4.00,171.0,29,false,,,activities/10321317781.fit.gz,,,1534.0,1438.0,4004.1,4.154,2.784,17.0,18.0,-8.8,6.4,9.9,0.0,,,93.0,87.0,,150.0,,,220.0,,34.0,29.0,,,,,,,,,,,0.0,,0.0,,1.0,4040.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.61,3033.3,,,,4128.0,,,,,,,,,,,,,,,,,""
9612070705,"Aug 9, 2023, 10:19:48 AM",Random walk,Run,"",848,1.39,,,false,,,activities/9612070705.gpx,,,848.0,771.0,1397.8,3.644,1.813,7.7,0.6,5.1,12.9,11.0,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1420.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.648,203.4,,,,,,,,,,,,,,,,,,,,,""
9626138087,"Aug 9, 2023, 12:54:00 PM",Đi bộ ,Run,"",336,0.70,,,false,,,,,,336.0,336.0,700.0,,2.083,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.083,0.0,,,,,,,,,,,,,,,,,,,,,""
9606463957,"Aug 8, 2023, 11:18:19 AM","1km warm up
3x(20 tempo @ 4:39 +5 rest)
",Run,"",4625,15.10,182.0,147,false,,,activities/10300543735.fit.gz,,,4625.0,4591.0,15100.8,7.158,3.289,23.0,33.0,-2.8,6.2,8.6,-0.1,,,117.0,88.0,,160.0,,,704.0,,31.0,147.0,,,,,,,,,,,0.0,,0.0,,1.0,15174.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.265,11272.7,,,,13110.0,,,,,,,,,,,,,,,,,""
9590729785,"Aug 5, 2023, 10:29:22 PM","15km easy
5km tempo(4:49)",Run,"",6905,20.01,190.0,195,false,,,activities/10283939514.fit.gz,,,6905.0,6719.0,20011.4,5.908,2.978,8.0,20.0,9.4,15.0,12.0,0.0,,,92.0,87.0,,157.0,,,1014.0,,30.0,195.0,,,,,,,,,,,0.0,,0.0,,1.0,20067.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.898,16562.5,,,,19400.0,,,,,,,,,,,,,,,,,""
9585798586,"Aug 5, 2023, 12:42:46 AM",Đi bộ về nhà sau addidas,Run,"",2083,4.16,165.0,17,false,,,activities/10278706715.fit.gz,,,2083.0,2062.0,4160.5,7.288,2.018,19.0,22.0,-7.4,8.0,23.9,-0.1,,,116.0,71.0,,127.0,,,224.0,,32.0,17.0,,,,,,,,,,,0.0,,0.0,,1.0,4200.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.997,2462.2,,,,5020.0,,,,,,,,,,,,,,,,,""
9585797735,"Aug 4, 2023, 11:05:22 PM",Adidas run,Run,"",2721,6.14,166.0,27,false,,,activities/10278705749.fit.gz,,,2721.0,2581.0,6144.1,5.897,2.381,18.0,22.0,-6.0,0.8,21.9,0.0,,,97.0,86.0,,136.0,,,305.0,,30.0,27.0,,,,,,,,,,,0.0,,0.0,,1.0,6224.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.258,4842.6,,,,7268.0,,,,,,,,,,,,,,,,,""
9585796903,"Aug 4, 2023, 10:36:04 PM",Morning Run,Run,,1524,3.69,165.0,10,false,,,activities/10278704625.fit.gz,,,1524.0,1460.0,3697.0,4.783,2.532,18.0,20.0,-31.0,-16.4,11.7,0.0,,,91.0,85.0,,133.0,,,184.0,,29.0,10.0,,,,,,,,,,,,,0.0,,1.0,3730.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.426,3163.4,,,,4096.0,,,,,,,,,,,,,,,,,""
9575872162,"Aug 3, 2023, 11:59:59 AM",Evening Run,Run,,4235,12.31,173.0,92,false,,,activities/10268231934.fit.gz,,,4235.0,4130.0,12310.1,11.761,2.981,5.0,14.0,4.2,13.2,8.1,-0.1,,,117.0,85.0,,150.0,,,559.0,,31.0,92.0,,,,,,,,,,,,,0.0,,1.0,12328.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.907,11377.8,,,,11372.0,,,,,,,,,,,,,,,,,""
9568990463,"Aug 2, 2023, 12:26:03 PM",Evening Run,Run,,3423,10.25,184.0,89,false,,,activities/10260991558.fit.gz,,,3423.0,3418.0,10255.4,5.153,3.0,7.0,16.0,26.6,35.4,10.0,-0.1,,,94.0,86.0,,154.0,,,508.0,,29.0,89.0,,,,,,,,,,,,,0.0,,1.0,10297.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.996,10210.1,,,,9804.0,,,,,,,,,,,,,,,,,""
9561751928,"Aug 1, 2023, 11:56:18 AM",Evening Run,Run,,1029,2.00,168.0,22,false,,,activities/10253264752.fit.gz,,,1029.0,791.0,2000.1,4.436,2.529,4.0,2.0,12.2,16.8,11.0,0.1,,,91.0,83.0,,156.0,,,122.0,,32.0,22.0,,,,,,,,,,,,,0.0,,1.0,2015.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.944,1152.9,,,,2118.0,,,,,,,,,,,,,,,,,""
9561751561,"Aug 1, 2023, 10:58:51 AM",10km easy với chú Nghia,Run,"",3290,9.19,175.0,97,false,,,activities/10253264257.fit.gz,,,3290.0,3274.0,9190.5,15.693,2.807,4.0,10.0,23.0,29.2,12.8,0.0,,,92.0,85.0,,158.0,,,498.0,,32.0,97.0,,,,,,,,,,,0.0,,0.0,,1.0,9219.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.793,6875.1,,,,9192.0,,,,,,,,,,,,,,,,,""
9561750233,"Aug 1, 2023, 10:48:11 AM",Afternoon Run,Run,,329,0.85,151.0,6,false,,,activities/10253262775.fit.gz,,,329.0,329.0,854.6,3.087,2.598,1.0,1.0,-9.6,-6.0,1.4,-0.4,,,88.0,86.0,,147.0,,,49.0,,33.0,6.0,,,,,,,,,,,,,0.0,,1.0,848.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.598,0.0,,,,942.0,,,,,,,,,,,,,,,,,""
9546877409,"Jul 29, 2023, 7:54:00 PM",Night Run,Run,"",6930,18.00,,,false,,,,,,6930.0,6930.0,18000.0,,2.597,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.597,0.0,,,,,,,,,,,,,,,,,,,,,""
9561750134,"Jul 29, 2023, 12:40:27 AM",Morning Run,Run,,1229,1.83,149.0,3,false,,,activities/10253262615.fit.gz,,,1229.0,1158.0,1830.1,4.154,1.58,3.0,6.0,-17.4,-11.2,8.8,-0.2,,,86.0,62.0,,102.0,,,90.0,,30.0,3.0,,,,,,,,,,,,,0.0,,1.0,1835.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.489,404.8,,,,2482.0,,,,,,,,,,,,,,,,,""
9546880450,"Jul 28, 2023, 11:10:00 PM",Morning Run,Run,"",2772,6.60,,,false,,,,,,2772.0,2772.0,6600.0,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.381,0.0,,,,,,,,,,,,,,,,,,,,,""
9537720473,"Jul 28, 2023, 12:56:21 PM",Evening Run,Run,,605,2.04,169.0,12,false,,,activities/10227830372.fit.gz,,,605.0,605.0,2042.1,4.964,3.375,0.0,1.0,-5.0,-2.4,4.1,0.0,,,90.0,86.0,,150.0,,,92.0,,28.0,12.0,,,,,,,,,,,,,0.0,,1.0,2049.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.375,2042.9,,,,1736.0,,,,,,,,,,,,,,,,,""
9537720113,"Jul 28, 2023, 12:02:16 PM",Evening Run,Run,,2760,8.00,180.0,79,false,,,activities/10227829997.fit.gz,,,2760.0,2596.0,8005.1,5.404,3.084,9.0,8.0,-99.2,-2.4,16.5,-0.1,,,92.0,86.0,,158.0,,,409.0,,28.0,79.0,,,,,,,,,,,,,0.0,,1.0,8020.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9,7392.1,,,,7432.0,,,,,,,,,,,,,,,,,""
9524972162,"Jul 26, 2023, 12:28:33 PM",Evening Run,Run,"",2669,8.22,179.0,78,false,,,activities/10214417331.fit.gz,,,2669.0,2651.0,8221.1,5.556,3.101,8.0,8.0,30.0,39.8,6.3,0.0,,,92.0,87.0,,157.0,,,407.0,,29.0,78.0,,,,,,,,,,,0.0,,0.0,,1.0,8246.5,1690372864.0,3.0,27.2,31.1,24.4,0.84,1007.9,3.4,5.3,274.0,6.0,1690324864.0,1690370304.0,0.25,,,0.76,5.0,0.78,13761.6,0.0,,,,,0.0,3.08,8174.2,,,,7656.0,,,,,,,,,,,,,,,,,""
9518567380,"Jul 25, 2023, 11:56:15 AM",Evening Run,Run,"",4459,12.14,172.0,108,false,,,activities/10207655435.fit.gz,,,4459.0,4448.0,12143.5,9.122,2.73,8.0,18.0,8.4,15.0,21.6,0.0,,,97.0,87.0,,151.0,,,614.0,,29.0,108.0,,,,,,,,,,,0.0,,0.0,,1.0,12193.7,1690282752.0,3.0,27.6,31.8,24.9,0.85,1007.7,3.8,6.3,256.0,3.4,1690238464.0,1690283904.0,0.125,,,0.89,5.0,0.99,18855.7,0.0,,,,,0.0,2.723,9615.6,,,,12852.0,,,,,,,,,,,,,,,,,""
9503319870,"Jul 22, 2023, 10:04:32 PM",Morning Run,Run,"",7129,20.00,195.0,269,false,,,activities/10191590672.fit.gz,,,7129.0,7104.0,20005.1,8.39,2.816,9.0,10.0,-2.0,4.2,12.4,0.0,,,113.0,87.0,,163.0,,,947.0,,28.0,269.0,,,,,,,,,,,0.0,,0.0,,1.0,20068.7,1690063232.0,5.0,24.7,27.9,23.7,0.94,1009.4,1.8,4.5,218.0,0.2,1690065664.0,1690111104.0,0.125,,,0.96,5.0,0.89,20231.4,0.0,,,,,0.0,2.806,16396.0,,,,20544.0,,,,,,,,,,,,,,,,,""
9491170206,"Jul 20, 2023, 11:28:46 PM","2km WU
15x(400m 4:45, 80s rest)
1km CD",Run,"",4259,11.01,167.0,57,false,,,activities/10178570206.fit.gz,,,4259.0,4101.0,11009.2,10.845,2.685,10.0,17.0,-11.6,-3.0,26.7,-0.1,,,96.0,84.0,,143.0,,,468.0,,28.0,57.0,,,,,,,,,,,0.0,,0.0,,1.0,11051.8,1689894016.0,3.0,24.9,28.4,24.3,0.96,1007.1,1.3,3.8,241.0,0.0,1689892736.0,1689938432.0,0.125,,,0.94,5.0,0.89,15497.5,0.0,,,,,0.0,2.585,9774.7,,,,10846.0,,,,,,,,,,,,,,,,,""
9484867155,"Jul 19, 2023, 11:51:20 PM",Morning Run,Run,,5384,11.48,153.0,49,false,,,activities/10171926509.fit.gz,,,5384.0,4927.0,11484.8,9.958,2.331,34.0,39.0,11.2,31.0,9.1,-0.1,,,91.0,86.0,,139.0,,,590.0,,30.0,49.0,,,,,,,,,,,,,0.0,,1.0,11533.2,1689807616.0,5.0,24.7,27.8,23.5,0.93,1006.1,2.3,5.9,262.0,0.7,1689806336.0,1689852032.0,0.125,,,0.97,5.0,0.95,15357.9,0.0,,,,,0.0,2.133,9816.7,,,,14048.0,,,,,,,,,,,,,,,,,""
9481453815,"Jul 19, 2023, 12:28:32 PM","10 min easy
15x(1 min tempo(4:30) ,1 min easy)",Run,"",2409,7.22,170.0,63,false,,,activities/10168366543.fit.gz,,,2409.0,2409.0,7228.7,5.994,3.001,6.0,14.0,-7.8,-2.8,14.7,0.0,,,100.0,87.0,,154.0,,,350.0,,28.0,63.0,,,,,,,,,,,0.0,,0.0,,1.0,7275.6,1689767936.0,5.0,26.7,30.7,24.8,0.89,1005.6,3.6,6.9,243.0,2.6,1689719936.0,1689765632.0,0.125,,,0.94,5.0,0.87,14909.3,0.0,,,,,0.0,3.001,2763.8,,,,6922.0,,,,,,,,,,,,,,,,,""
9474462518,"Jul 18, 2023, 11:16:00 AM",Evening Run,Run,,4695,12.08,161.0,111,false,,,activities/10161027435.fit.gz,,,4695.0,4577.0,12086.6,7.65,2.641,9.0,15.0,8.4,14.8,16.8,0.0,,,94.0,86.0,,150.0,,,616.0,,29.0,111.0,,,,,,,,,,,,,0.0,,1.0,12124.5,1689677952.0,5.0,27.7,31.7,24.4,0.82,1005.3,4.5,9.1,251.0,2.2,1689633536.0,1689679232.0,0.0,,,0.98,5.0,0.98,20337.7,0.0,,,,,0.0,2.574,6516.9,,,,13072.0,,,,,,,,,,,,,,,,,""
9458940122,"Jul 16, 2023, 12:34:27 AM",Morning Run,Run,,3733,5.00,160.0,15,false,,,activities/10144589085.fit.gz,,,3733.0,3116.0,5005.8,6.076,1.606,22.0,24.0,-7.4,8.6,30.8,0.0,,,89.0,61.0,,118.0,,,251.0,,32.0,15.0,,,,,,,,,,,,,0.0,,1.0,5081.6,1689465600.0,3.0,27.4,31.5,24.8,0.86,1006.2,4.2,7.9,254.0,0.0,1689460736.0,1689506432.0,0.0,,,0.71,5.0,0.94,23700.3,1.0,,,,,0.0,1.341,2817.9,,,,5832.0,,,,,,,,,,,,,,,,,""
9458938879,"Jul 15, 2023, 10:18:48 PM",Morning Run,Run,,7139,15.99,167.0,141,false,,,activities/10144587774.fit.gz,,,7139.0,6433.0,15997.3,6.633,2.487,22.0,31.0,14.8,30.8,30.9,0.0,,,92.0,84.0,,150.0,,,848.0,,31.0,141.0,,,,,,,,,,,,,0.0,,1.0,16081.6,1689458432.0,3.0,25.8,29.3,24.0,0.9,1005.1,3.2,6.3,251.0,0.0,1689460736.0,1689506432.0,0.0,,,0.72,5.0,0.94,23333.1,0.0,,,,,0.0,2.241,7978.9,,,,17780.0,,,,,,,,,,,,,,,,,""
9458949888,"Jul 16, 2023, 1:32:29 AM",Morning Run,Run,"",648,1.20,,,false,,,,,,648.0,648.0,1200.0,,1.852,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.852,0.0,,,,,,,,,,,,,,,,,,,,,""
9458335026,"Jul 15, 2023, 9:44:36 AM",Afternoon Run,Run,,4456,9.74,170.0,72,false,,,activities/10143950550.fit.gz,,,4456.0,4283.0,9744.1,6.135,2.275,4.0,10.0,12.8,19.2,18.8,0.0,,,118.0,81.0,,144.0,,,516.0,,31.0,72.0,,,,,,,,,,,,,0.0,,1.0,9787.4,1689411584.0,3.0,31.1,35.9,24.9,0.7,1003.8,3.4,6.4,266.0,0.5,1689374336.0,1689420032.0,0.875,,,0.92,5.0,0.92,16997.1,2.0,,,,,0.0,2.187,1237.8,,,,10804.0,,,,,,,,,,,,,,,,,""
9450087072,"Jul 14, 2023, 12:38:03 PM",Evening Run,Run,,2355,6.03,161.0,47,false,,,activities/10135223709.fit.gz,,,2355.0,2216.0,6034.3,5.202,2.723,13.0,18.0,-9.8,4.8,25.5,-0.1,,,90.0,87.0,,148.0,,,298.0,,28.0,47.0,,,,,,,,,,,,,0.0,,1.0,6105.3,1689336064.0,5.0,27.4,31.3,24.5,0.84,1007.7,2.7,5.1,273.0,3.9,1689287936.0,1689333632.0,0.875,,,0.96,5.0,0.98,13103.4,0.0,,,,,0.0,2.562,4238.4,,,,6376.0,,,,,,,,,,,,,,,,,""
9450086103,"Jul 14, 2023, 11:53:09 AM",Evening Run,Run,,2426,6.90,176.0,73,false,,,activities/10135222669.fit.gz,,,2426.0,2360.0,6909.0,6.406,2.928,2.0,22.0,-12.8,-1.2,35.7,-0.1,,,92.0,87.0,,157.0,,,361.0,,29.0,73.0,,,,,,,,,,,,,0.0,,1.0,6946.0,1689332352.0,5.0,28.4,32.6,24.6,0.8,1006.9,3.9,6.3,261.0,4.0,1689287936.0,1689333632.0,0.875,,,0.96,5.0,0.98,14701.8,0.0,,,,,0.0,2.848,2017.6,,,,6794.0,,,,,,,,,,,,,,,,,""
9437248392,"Jul 12, 2023, 12:26:33 PM","10 min easy
15x(30s nhanh 1p chậm )
10 easy",Run,"",2760,8.16,189.0,135,false,,,activities/10121745393.fit.gz,,,2760.0,2754.0,8163.4,10.97,2.964,1.0,11.0,-11.8,-1.8,10.6,-0.1,,,94.0,86.0,,170.0,,,456.0,,31.0,135.0,,,,,,,,,,,0.0,,0.0,,1.0,8196.0,1689163264.0,3.0,29.6,34.3,25.1,0.77,1007.7,1.7,4.0,191.0,0.4,1689115008.0,1689160832.0,0.875,,,0.48,5.0,0.89,25790.6,0.0,,,,,0.0,2.958,1953.2,,,,7866.0,,,,,,,,,,,,,,,,,""
9436435150,"Jul 11, 2023, 11:01:03 AM",Evening Run,Run,,3333,8.00,171.0,74,false,,,activities/10120887416.fit.gz,,,3333.0,3317.0,8004.8,8.676,2.413,0.0,11.0,10.2,20.4,13.4,-0.1,,,89.0,85.0,,150.0,,,424.0,,33.0,74.0,,,,,,,,,,,,,0.0,,1.0,8029.1,1689073152.0,3.0,30.1,34.6,24.5,0.72,1007.6,1.6,3.9,245.0,0.5,1689028608.0,1689074432.0,0.875,,,0.52,5.0,0.81,22132.7,0.0,,,,,0.0,2.402,3115.1,,,,9334.0,,,,,,,,,,,,,,,,,""
9415047109,"Jul 8, 2023, 10:08:34 PM",21km Long run,Run,"",8774,21.50,169.0,180,false,,,activities/10098295539.fit.gz,,,8774.0,8319.0,21501.7,7.042,2.585,37.0,45.0,9.8,31.2,9.2,0.0,,,90.0,82.0,,149.0,,,1033.0,,30.0,180.0,,,,,,,,,,,0.0,,0.0,,1.0,21577.0,1688853632.0,3.0,25.1,28.4,23.9,0.93,1009.2,0.9,1.5,165.0,0.2,1688855808.0,1688901632.0,0.75,,,0.81,5.0,0.81,19776.0,0.0,,,,,0.0,2.451,14024.4,,,,22676.0,,,,,,,,,,,,,,,,,""
9414579515,"Jul 7, 2023, 11:12:47 PM",Morning Run,Run,,2377,5.00,172.0,41,false,,,activities/10097804414.fit.gz,,,2377.0,2349.0,5007.0,4.616,2.132,13.0,14.0,-4.4,0.4,8.0,0.0,,,98.0,87.0,,146.0,,,296.0,,31.0,41.0,,,,,,,,,,,,,0.0,,1.0,5060.6,1688770816.0,3.0,26.4,30.3,24.6,0.9,1009.6,1.0,1.9,112.0,0.5,1688769408.0,1688815232.0,0.625,,,0.75,5.0,0.79,16286.7,0.0,,,,,0.0,2.106,3603.1,,,,6870.0,,,,,,,,,,,,,,,,,""
9406495323,"Jul 7, 2023, 11:19:24 AM",Evening Run,Run,,5071,9.34,187.0,57,false,,,activities/10089218445.fit.gz,,,5071.0,4628.0,9339.7,5.045,2.018,20.0,23.0,23.6,38.8,13.3,-0.1,,,112.0,70.0,,137.0,,,507.0,,32.0,57.0,,,,,,,,,,,,,0.0,,1.0,9400.5,1688727552.0,3.0,30.3,34.9,24.7,0.72,1008.5,3.5,6.3,155.0,0.6,1688683008.0,1688728832.0,0.625,,,0.53,5.0,0.65,27451.5,0.0,,,,,0.0,1.842,5152.2,,,,10560.0,,,,,,,,,,,,,,,,,""
9406443006,"Jul 7, 2023, 10:23:52 AM",Afternoon Run,Run,,3088,6.88,189.0,65,false,,,activities/10089163325.fit.gz,,,3088.0,2353.0,6888.3,6.11,2.927,13.0,22.0,12.2,29.8,31.6,-0.1,,,92.0,85.0,,155.0,,,349.0,,31.0,65.0,,,,,,,,,,,,,0.0,,1.0,6927.0,1688723968.0,3.0,30.7,35.0,24.1,0.68,1007.7,4.0,8.0,157.0,0.4,1688683008.0,1688728832.0,0.625,,,0.49,5.0,0.8,27719.3,1.0,,,,,0.0,2.231,3160.4,,,,6642.0,,,,,,,,,,,,,,,,,""
9404305512,"Jul 6, 2023, 12:03:12 PM",40min recover,Run,"",2401,5.27,157.0,24,false,,,activities/10086906824.fit.gz,,,2401.0,2383.0,5269.6,4.141,2.211,0.0,6.0,14.6,19.0,5.2,-0.1,,,94.0,85.0,,139.0,,,282.0,,31.0,24.0,,,,,,,,,,,0.0,,0.0,,1.0,5275.9,1688644864.0,2.0,28.1,32.3,24.8,0.82,1008.7,1.3,3.2,197.0,0.0,1688596608.0,1688642432.0,0.625,,,0.87,5.0,0.6,24497.2,0.0,,,,,0.0,2.195,823.3,,,,6666.0,,,,,,,,,,,,,,,,,""
9396479779,"Jul 5, 2023, 11:30:31 PM",Morning Run,Run,"",1976,5.00,172.0,31,false,,,activities/10078670330.fit.gz,,,1976.0,1504.0,5001.2,6.924,3.325,2.0,4.0,31.6,35.2,11.0,0.0,,,94.0,89.0,,150.0,,,208.0,,29.0,31.0,,,,,,,,,,,0.0,,0.0,,1.0,5014.8,1688598016.0,3.0,25.0,28.2,23.8,0.93,1009.9,1.2,3.0,20.0,0.0,1688596608.0,1688642432.0,0.625,,,0.87,5.0,0.72,17824.9,0.0,,,,,0.0,2.531,1940.5,,,,4422.0,,,,,,,,,,,,,,,,,""
9396479207,"Jul 5, 2023, 11:12:02 PM",Morning Run,Run,,562,1.27,146.0,3,false,,,activities/10078669771.fit.gz,,,562.0,542.0,1277.8,3.198,2.358,0.0,2.0,6.4,11.2,11.6,-0.3,,,93.0,87.0,,130.0,,,63.0,,28.0,3.0,,,,,,,,,,,,,0.0,,1.0,1269.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.274,0.0,,,,1324.0,,,,,,,,,,,,,,,,,""
9396478942,"Jul 5, 2023, 11:01:15 PM",Morning Run,Run,,262,0.78,138.0,0,false,,,activities/10078669494.fit.gz,,,262.0,262.0,787.5,3.46,3.006,0.0,1.0,8.8,11.2,3.6,-0.2,,,93.0,89.0,,118.0,,,25.0,,28.0,0.0,,,,,,,,,,,,,0.0,,1.0,786.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.006,0.0,,,,768.0,,,,,,,,,,,,,,,,,""
9371778981,"Jul 1, 2023, 10:27:17 PM",13km Long run,Run,"",5788,13.41,174.0,102,false,,,activities/10052620829.fit.gz,,,5788.0,5260.0,13412.0,7.267,2.55,36.0,44.0,12.2,31.8,21.7,0.0,,,89.0,83.0,,149.0,,,717.0,,30.0,102.0,,,,,,,,,,,0.0,,0.0,,1.0,13470.1,1688248832.0,5.0,24.8,28.1,23.9,0.94,1009.4,1.5,3.6,176.0,0.8,1688250880.0,1688296832.0,0.375,,,0.92,5.0,0.98,12971.5,0.0,,,,,0.0,2.317,8810.9,,,,14416.0,,,,,,,,,,,,,,,,,""
9367937394,"Jun 30, 2023, 10:58:08 PM",45 min easy,Run,"",2847,6.86,184.0,68,false,,,activities/10048179860.fit.gz,,,2847.0,2703.0,6860.5,6.0,2.538,6.0,11.0,-6.0,-1.4,10.2,0.0,,,119.0,82.0,,153.0,,,388.0,,30.0,68.0,,,,,,,,,,,0.0,,0.0,,1.0,6888.5,1688162432.0,3.0,25.2,28.8,24.3,0.94,1007.9,2.0,3.9,195.0,0.0,1688164480.0,1688210304.0,0.375,,,0.82,5.0,0.74,22148.8,0.0,,,,,0.0,2.41,2603.4,,,,7210.0,,,,,,,,,,,,,,,,,""
9362241626,"Jun 30, 2023, 11:49:42 AM","4x(7 min tempo , 3 min recover) 4km walk ",Run,Ko có gps tới khi cooldown,4435,11.22,187.0,124,false,,,activities/10042080638.fit.gz,,,4435.0,4284.0,11223.8,9.97,2.62,28.0,38.0,-17.2,0.8,36.5,-0.1,,,90.0,81.0,,157.0,,,594.0,,29.0,124.0,,,,,,,,,,,0.0,,0.0,,1.0,11268.1,1688122752.0,5.0,27.6,31.7,24.7,0.84,1007.2,2.9,4.4,220.0,0.9,1688078080.0,1688123904.0,0.375,,,0.79,5.0,0.99,16703.8,0.0,,,,,0.0,2.531,6576.4,,,,11438.0,,,,,,,,,,,,,,,,,""
9362237752,"Jun 30, 2023, 11:17:10 AM",WU ,Run,"",1017,3.01,159.0,18,false,,,activities/10042076516.fit.gz,,,1017.0,1017.0,3013.3,3.224,2.963,12.0,18.0,-41.2,-26.0,3.4,-0.2,,,88.0,81.0,,145.0,,,145.0,,30.0,18.0,,,,,,,,,,,0.0,,0.0,,1.0,3011.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.963,0.0,,,,2712.0,,,,,,,,,,,,,,,,,""
9353586491,"Jun 28, 2023, 10:53:20 PM",Morning Run,Run,,2972,7.37,,,false,,,activities/9353586491.gpx,,,2972.0,2969.0,7378.7,5.23,2.485,8.5,8.4,1.0,7.7,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7388.3,1687989632.0,3.0,25.0,28.5,24.2,0.95,1008.4,1.3,3.0,208.0,0.0,1687991808.0,1688037632.0,0.375,,,0.61,5.0,0.86,19680.3,0.0,,,,,0.0,2.483,0.0,,,,,,,,,,,,,,,,,,,,,""
9359954185,"Jun 27, 2023, 11:39:26 AM",Evening Run,Run,,735,2.01,185.0,23,false,,,activities/10039610310.fit.gz,,,735.0,584.0,2015.2,6.488,3.451,5.0,6.0,-5.2,1.2,44.6,0.0,,,93.0,87.0,,165.0,,,96.0,,31.0,23.0,,,,,,,,,,,,,0.0,,1.0,2027.1,1687863552.0,3.0,29.8,34.6,25.2,0.77,1006.8,1.8,4.3,215.0,0.5,1687818752.0,1687864704.0,0.375,,,0.63,5.0,0.74,17785.6,0.0,,,,,0.0,2.742,386.7,,,,1680.0,,,,,,,,,,,,,,,,,""
